V1,V2
2007-12-20 13:34:00,281.03
2007-12-20 13:35:00,281.13
2007-12-20 13:36:00,280.94
2007-12-20 13:37:00,280.56
2007-12-20 13:38:00,280.66
2007-12-20 13:39:00,280.66
2007-12-20 13:40:00,280.28
2007-12-20 13:41:00,279.9
2007-12-20 13:42:00,279.72
2007-12-20 13:43:00,279.62
2007-12-20 13:44:00,279.43
2007-12-20 13:45:00,279.34
2007-12-20 13:46:00,279.25
2007-12-20 13:47:00,279.43
2007-12-20 13:48:00,279.72
2007-12-20 13:49:00,279.81
2007-12-20 13:50:00,279.62
2007-12-20 13:51:00,279.72
2007-12-20 13:52:00,280.28
2007-12-20 13:53:00,280.57
2007-12-20 13:54:00,280.57
2007-12-20 13:55:00,280.95
2007-12-20 13:56:00,280.85
2007-12-20 13:57:00,280.57
2007-12-20 13:58:00,280.85
2007-12-20 13:59:00,281.04
2007-12-20 14:00:00,280.85
2007-12-20 14:01:00,281.04
2007-12-20 14:02:00,281.04
2007-12-20 14:03:00,280.95
2007-12-20 14:04:00,280.67
2007-12-20 14:05:00,280.76
2007-12-20 14:06:00,280.86
2007-12-20 14:07:00,280.76
2007-12-20 14:08:00,280.86
2007-12-20 14:09:00,280.57
2007-12-20 14:10:00,280.39
2007-12-20 14:11:00,280.01
2007-12-20 14:12:00,280.29
2007-12-20 14:13:00,280.39
2007-12-20 14:14:00,280.58
2007-12-20 14:15:00,280.48
2007-12-20 14:16:00,280.48
2007-12-20 14:17:00,280.67
2007-12-20 14:18:00,280.77
2007-12-20 14:19:00,280.86
2007-12-20 14:20:00,280.86
2007-12-20 14:21:00,280.86
2007-12-20 14:22:00,281.33
2007-12-20 14:23:00,280.86
2007-12-20 14:24:00,280.86
2007-12-20 14:25:00,280.86
2007-12-20 14:26:00,280.86
2007-12-20 14:27:00,280.86
2007-12-20 14:28:00,280.58
2007-12-20 14:29:00,280.96
2007-12-20 14:30:00,280.96
2007-12-20 14:31:00,280.86
2007-12-20 14:32:00,280.86
2007-12-20 14:33:00,281.34
2007-12-20 14:34:00,281.43
2007-12-20 14:35:00,281.53
2007-12-20 14:36:00,281.81
2007-12-20 14:37:00,281.9
2007-12-20 14:38:00,282.56
2007-12-20 14:39:00,282.56
2007-12-20 14:40:00,282.47
2007-12-20 14:41:00,281.9
2007-12-20 14:42:00,281.81
2007-12-20 14:43:00,281.81
2007-12-20 14:44:00,282.19
2007-12-20 14:45:00,282
2007-12-20 14:46:00,282.1
2007-12-20 14:47:00,281.91
2007-12-20 14:48:00,281.62
2007-12-20 14:49:00,281.62
2007-12-20 14:50:00,281.44
2007-12-20 14:51:00,281.53
2007-12-20 14:52:00,281.63
2007-12-20 14:53:00,281.53
2007-12-20 14:54:00,281.44
2007-12-20 14:55:00,281.53
2007-12-20 14:56:00,281.25
2007-12-20 14:57:00,281.16
2007-12-20 14:58:00,281.63
2007-12-20 14:59:00,281.72
2007-12-20 15:00:00,281.35
2007-12-20 15:01:00,281.16
2007-12-20 15:02:00,281.44
2007-12-20 15:03:00,281.06
2007-12-20 15:04:00,280.5
2007-12-20 15:05:00,280.41
2007-12-20 15:06:00,280.69
2007-12-20 15:07:00,280.88
2007-12-20 15:08:00,280.97
2007-12-20 15:09:00,280.88
2007-12-20 15:10:00,281.16
2007-12-20 15:11:00,281.35
2007-12-20 15:12:00,281.35
2007-12-20 15:13:00,281.16
2007-12-20 15:14:00,281.07
2007-12-20 15:15:00,281.26
2007-12-20 15:16:00,281.45
2007-12-20 15:17:00,281.45
2007-12-20 15:18:00,280.88
2007-12-20 15:19:00,280.98
2007-12-20 15:20:00,281.16
2007-12-20 15:21:00,280.98
2007-12-20 15:22:00,280.88
2007-12-20 15:23:00,280.88
2007-12-20 15:24:00,281.17
2007-12-20 15:25:00,281.17
2007-12-20 15:26:00,281.17
2007-12-20 15:27:00,281.07
2007-12-20 15:28:00,281.07
2007-12-20 15:29:00,280.89
2007-12-20 15:30:00,280.79
2007-12-20 15:31:00,281.07
2007-12-20 15:32:00,281.07
2007-12-20 15:33:00,280.89
2007-12-20 15:34:00,280.89
2007-12-20 15:35:00,280.51
2007-12-20 15:36:00,280.6
2007-12-20 15:37:00,280.7
2007-12-20 15:38:00,281.45
2007-12-20 15:39:00,281.36
2007-12-20 15:40:00,281.27
2007-12-20 15:41:00,280.8
2007-12-20 15:42:00,280.7
2007-12-20 15:43:00,280.89
2007-12-20 15:44:00,280.8
2007-12-20 15:45:00,280.89
2007-12-20 15:46:00,280.89
2007-12-20 15:47:00,281.17
2007-12-20 15:48:00,281.27
2007-12-20 15:49:00,281.55
2007-12-20 15:50:00,281.55
2007-12-20 15:51:00,281.27
2007-12-20 15:52:00,281.36
2007-12-20 15:53:00,281.46
2007-12-20 15:54:00,281.18
2007-12-20 15:55:00,281.08
2007-12-20 15:56:00,281.18
2007-12-20 15:57:00,281.27
2007-12-20 15:58:00,281.65
2007-12-20 15:59:00,281.84
2007-12-20 16:00:00,281.65
2007-12-20 16:01:00,281.08
2007-12-20 16:02:00,281.37
2007-12-20 16:03:00,281.37
2007-12-20 16:04:00,281.46
2007-12-20 16:05:00,281.74
2007-12-20 16:06:00,281.46
2007-12-20 16:07:00,281.46
2007-12-20 16:08:00,281.46
2007-12-20 16:09:00,281.46
2007-12-20 16:10:00,280.71
2007-12-20 16:11:00,281.46
2007-12-20 16:12:00,281.56
2007-12-20 16:13:00,281.08
2007-12-20 16:14:00,282.12
2007-12-20 16:15:00,281.74
2007-12-20 16:16:00,281.74
2007-12-20 16:17:00,281.74
2007-12-20 16:18:00,281.65
2007-12-20 16:19:00,281.56
2007-12-20 16:20:00,281.56
2007-12-20 16:21:00,281.56
2007-12-20 16:22:00,281.46
2007-12-20 16:23:00,281.46
2007-12-20 16:24:00,281.46
2007-12-20 16:25:00,281.37
2007-12-20 16:26:00,281.37
2007-12-20 16:27:00,281.37
2007-12-20 16:28:00,281.46
2007-12-20 16:29:00,281.37
2007-12-20 16:30:00,281.74
2007-12-20 16:31:00,281.74
2007-12-20 16:32:00,281.84
2007-12-20 16:33:00,281.84
2007-12-20 16:34:00,281.74
2007-12-20 16:35:00,281.74
2007-12-20 16:36:00,281.74
2007-12-20 16:37:00,279.86
2007-12-20 16:38:00,279.86
2007-12-20 16:39:00,281.65
2007-12-20 16:40:00,281.65
2007-12-20 16:41:00,281.93
2007-12-20 16:42:00,282.22
2007-12-20 16:43:00,282.31
2007-12-20 16:44:00,282.31
2007-12-20 16:45:00,282.31
2007-12-20 16:46:00,282.5
2007-12-20 16:47:00,282.5
2007-12-20 16:48:00,282.5
2007-12-20 16:49:00,282.5
2007-12-20 16:50:00,282.5
2007-12-20 16:51:00,282.5
2007-12-20 16:52:00,281.74
2007-12-20 16:53:00,281.65
2007-12-20 16:54:00,281.65
2007-12-20 16:55:00,281.65
2007-12-20 16:56:00,281.65
2007-12-20 16:57:00,281.65
2007-12-20 16:58:00,282.12
2007-12-20 16:59:00,282.31
2007-12-20 17:00:00,281.74
2007-12-21 09:30:00,285.32
2007-12-21 09:31:00,285.32
2007-12-21 09:32:00,285.6
2007-12-21 09:33:00,285.79
2007-12-21 09:34:00,285.32
2007-12-21 09:35:00,285.41
2007-12-21 09:36:00,285.6
2007-12-21 09:37:00,285.41
2007-12-21 09:38:00,285.03
2007-12-21 09:39:00,285.32
2007-12-21 09:40:00,285.69
2007-12-21 09:41:00,285.88
2007-12-21 09:42:00,285.98
2007-12-21 09:43:00,286.16
2007-12-21 09:44:00,286.26
2007-12-21 09:45:00,286.26
2007-12-21 09:46:00,286.35
2007-12-21 09:47:00,286.35
2007-12-21 09:48:00,286.64
2007-12-21 09:49:00,287.2
2007-12-21 09:50:00,286.92
2007-12-21 09:51:00,286.16
2007-12-21 09:52:00,286.54
2007-12-21 09:53:00,286.26
2007-12-21 09:54:00,285.98
2007-12-21 09:55:00,285.79
2007-12-21 09:56:00,285.98
2007-12-21 09:57:00,285.13
2007-12-21 09:58:00,285.51
2007-12-21 09:59:00,285.32
2007-12-21 10:00:00,285.03
2007-12-21 10:01:00,285.22
2007-12-21 10:02:00,285.41
2007-12-21 10:03:00,286.35
2007-12-21 10:04:00,286.35
2007-12-21 10:05:00,287.11
2007-12-21 10:06:00,286.82
2007-12-21 10:07:00,286.45
2007-12-21 10:08:00,286.45
2007-12-21 10:09:00,286.26
2007-12-21 10:10:00,286.07
2007-12-21 10:11:00,286.16
2007-12-21 10:12:00,286.16
2007-12-21 10:13:00,285.88
2007-12-21 10:14:00,285.51
2007-12-21 10:15:00,286.07
2007-12-21 10:16:00,286.64
2007-12-21 10:17:00,286.35
2007-12-21 10:18:00,286.26
2007-12-21 10:19:00,286.26
2007-12-21 10:20:00,286.16
2007-12-21 10:21:00,286.54
2007-12-21 10:22:00,286.54
2007-12-21 10:23:00,286.26
2007-12-21 10:24:00,286.35
2007-12-21 10:25:00,286.26
2007-12-21 10:26:00,285.98
2007-12-21 10:27:00,285.88
2007-12-21 10:28:00,285.88
2007-12-21 10:29:00,285.79
2007-12-21 10:30:00,285.51
2007-12-21 10:31:00,286.07
2007-12-21 10:32:00,285.79
2007-12-21 10:33:00,285.51
2007-12-21 10:34:00,285.41
2007-12-21 10:35:00,285.6
2007-12-21 10:36:00,285.51
2007-12-21 10:37:00,285.41
2007-12-21 10:38:00,285.41
2007-12-21 10:39:00,285.6
2007-12-21 10:40:00,285.41
2007-12-21 10:41:00,285.41
2007-12-21 10:42:00,285.51
2007-12-21 10:43:00,285.32
2007-12-21 10:44:00,285.41
2007-12-21 10:45:00,285.6
2007-12-21 10:46:00,285.79
2007-12-21 10:47:00,285.69
2007-12-21 10:48:00,285.79
2007-12-21 10:49:00,285.98
2007-12-21 10:50:00,285.88
2007-12-21 10:51:00,285.79
2007-12-21 10:52:00,285.69
2007-12-21 10:53:00,285.41
2007-12-21 10:54:00,285.51
2007-12-21 10:55:00,285.32
2007-12-21 10:56:00,285.22
2007-12-21 10:57:00,285.22
2007-12-21 10:58:00,285.13
2007-12-21 10:59:00,285.13
2007-12-21 11:00:00,285.03
2007-12-21 11:01:00,285.22
2007-12-21 11:02:00,285.79
2007-12-21 11:03:00,285.98
2007-12-21 11:04:00,286.26
2007-12-21 11:05:00,286.16
2007-12-21 11:06:00,285.88
2007-12-21 11:07:00,286.07
2007-12-21 11:08:00,286.54
2007-12-21 11:09:00,286.73
2007-12-21 11:10:00,286.54
2007-12-21 11:11:00,286.45
2007-12-21 11:12:00,286.26
2007-12-21 11:13:00,286.07
2007-12-21 11:14:00,285.88
2007-12-21 11:15:00,285.98
2007-12-21 11:16:00,286.16
2007-12-21 11:17:00,286.16
2007-12-21 11:18:00,286.26
2007-12-21 11:19:00,286.07
2007-12-21 11:20:00,286.16
2007-12-21 11:21:00,285.98
2007-12-21 11:22:00,285.6
2007-12-21 11:23:00,285.51
2007-12-21 11:24:00,285.41
2007-12-21 11:25:00,285.13
2007-12-21 11:26:00,285.41
2007-12-21 11:27:00,285.32
2007-12-21 11:28:00,285.32
2007-12-21 11:29:00,285.22
2007-12-21 11:30:00,284.94
2007-12-21 11:31:00,284.85
2007-12-21 11:32:00,284.28
2007-12-21 11:33:00,284.47
2007-12-21 11:34:00,283.9
2007-12-21 11:35:00,283.9
2007-12-21 11:36:00,283.9
2007-12-21 11:37:00,283.81
2007-12-21 11:38:00,283.81
2007-12-21 11:39:00,283.9
2007-12-21 11:40:00,284
2007-12-21 11:41:00,283.81
2007-12-21 11:42:00,283.9
2007-12-21 11:43:00,283.53
2007-12-21 11:44:00,283.34
2007-12-21 11:45:00,283.25
2007-12-21 11:46:00,283.15
2007-12-21 11:47:00,282.96
2007-12-21 11:48:00,282.77
2007-12-21 11:49:00,282.77
2007-12-21 11:50:00,282.77
2007-12-21 11:51:00,282.59
2007-12-21 11:52:00,282.59
2007-12-21 11:53:00,282.77
2007-12-21 11:54:00,282.96
2007-12-21 11:55:00,282.77
2007-12-21 11:56:00,282.77
2007-12-21 11:57:00,283.06
2007-12-21 11:58:00,283.06
2007-12-21 11:59:00,283.34
2007-12-21 12:00:00,283.06
2007-12-21 12:01:00,283.06
2007-12-21 12:02:00,283.15
2007-12-21 12:03:00,283.06
2007-12-21 12:04:00,282.96
2007-12-21 12:05:00,283.06
2007-12-21 12:06:00,283.06
2007-12-21 12:07:00,283.25
2007-12-21 12:08:00,283.06
2007-12-21 12:09:00,283.15
2007-12-21 12:10:00,283.06
2007-12-21 12:11:00,282.77
2007-12-21 12:12:00,282.87
2007-12-21 12:13:00,282.87
2007-12-21 12:14:00,282.59
2007-12-21 12:15:00,282.49
2007-12-21 12:16:00,282.59
2007-12-21 12:17:00,282.59
2007-12-21 12:18:00,282.59
2007-12-21 12:19:00,282.49
2007-12-21 12:20:00,282.77
2007-12-21 12:21:00,282.68
2007-12-21 12:22:00,282.77
2007-12-21 12:23:00,282.87
2007-12-21 12:24:00,282.68
2007-12-21 12:25:00,282.59
2007-12-21 12:26:00,282.68
2007-12-21 12:27:00,282.77
2007-12-21 12:28:00,282.68
2007-12-21 12:29:00,282.77
2007-12-21 12:30:00,282.87
2007-12-21 12:31:00,282.68
2007-12-21 12:32:00,282.68
2007-12-21 12:33:00,282.87
2007-12-21 12:34:00,282.68
2007-12-21 12:35:00,282.59
2007-12-21 12:36:00,282.59
2007-12-21 12:37:00,282.68
2007-12-21 12:38:00,282.59
2007-12-21 12:39:00,282.59
2007-12-21 12:40:00,282.59
2007-12-21 12:41:00,282.68
2007-12-21 12:42:00,282.68
2007-12-21 12:43:00,282.68
2007-12-21 12:44:00,282.59
2007-12-21 12:45:00,282.68
2007-12-21 12:46:00,282.68
2007-12-21 12:47:00,282.59
2007-12-21 12:48:00,282.49
2007-12-21 12:49:00,282.49
2007-12-21 12:50:00,282.49
2007-12-21 12:51:00,282.59
2007-12-21 12:52:00,282.49
2007-12-21 12:53:00,282.49
2007-12-21 12:54:00,282.68
2007-12-21 12:55:00,282.77
2007-12-21 12:56:00,282.68
2007-12-21 12:57:00,282.68
2007-12-21 12:58:00,282.68
2007-12-21 12:59:00,283.06
2007-12-21 13:00:00,283.06
2007-12-21 13:01:00,282.87
2007-12-21 13:02:00,282.77
2007-12-21 13:03:00,282.87
2007-12-21 13:04:00,282.87
2007-12-21 13:05:00,282.59
2007-12-21 13:06:00,282.77
2007-12-21 13:07:00,282.59
2007-12-21 13:08:00,282.59
2007-12-21 13:09:00,282.77
2007-12-21 13:10:00,283.15
2007-12-21 13:11:00,283.15
2007-12-21 13:12:00,283.53
2007-12-21 13:13:00,283.72
2007-12-21 13:14:00,283.72
2007-12-21 13:15:00,283.72
2007-12-21 13:16:00,283.72
2007-12-21 13:17:00,283.43
2007-12-21 13:18:00,283.53
2007-12-21 13:19:00,283.53
2007-12-21 13:20:00,283.43
2007-12-21 13:21:00,283.43
2007-12-21 13:22:00,283.53
2007-12-21 13:23:00,283.62
2007-12-21 13:24:00,283.53
2007-12-21 13:25:00,283.62
2007-12-21 13:26:00,284
2007-12-21 13:27:00,283.81
2007-12-21 13:28:00,283.62
2007-12-21 13:29:00,283.25
2007-12-21 13:30:00,283.15
2007-12-21 13:31:00,283.43
2007-12-21 13:32:00,283.34
2007-12-21 13:33:00,283.43
2007-12-21 13:34:00,283.72
2007-12-21 13:35:00,283.43
2007-12-21 13:36:00,283.43
2007-12-21 13:37:00,283.53
2007-12-21 13:38:00,283.43
2007-12-21 13:39:00,283.25
2007-12-21 13:40:00,283.15
2007-12-21 13:41:00,283.06
2007-12-21 13:42:00,283.06
2007-12-21 13:43:00,282.87
2007-12-21 13:44:00,282.87
2007-12-21 13:45:00,282.87
2007-12-21 13:46:00,282.87
2007-12-21 13:47:00,282.96
2007-12-21 13:48:00,283.15
2007-12-21 13:49:00,283.25
2007-12-21 13:50:00,283.34
2007-12-21 13:51:00,283.34
2007-12-21 13:52:00,283.53
2007-12-21 13:53:00,283.53
2007-12-21 13:54:00,283.34
2007-12-21 13:55:00,283.43
2007-12-21 13:56:00,283.43
2007-12-21 13:57:00,283.34
2007-12-21 13:58:00,283.43
2007-12-21 13:59:00,283.34
2007-12-21 14:00:00,283.43
2007-12-21 14:01:00,283.34
2007-12-21 14:02:00,283.34
2007-12-21 14:03:00,283.43
2007-12-21 14:04:00,283.53
2007-12-21 14:05:00,283.62
2007-12-21 14:06:00,283.53
2007-12-21 14:07:00,283.43
2007-12-21 14:08:00,283.25
2007-12-21 14:09:00,283.15
2007-12-21 14:10:00,283.34
2007-12-21 14:11:00,283.34
2007-12-21 14:12:00,283.62
2007-12-21 14:13:00,283.72
2007-12-21 14:14:00,283.62
2007-12-21 14:15:00,283.62
2007-12-21 14:16:00,283.53
2007-12-21 14:17:00,283.53
2007-12-21 14:18:00,283.34
2007-12-21 14:19:00,283.34
2007-12-21 14:20:00,283.25
2007-12-21 14:21:00,283.34
2007-12-21 14:22:00,283.15
2007-12-21 14:23:00,283.25
2007-12-21 14:24:00,283.15
2007-12-21 14:25:00,283.06
2007-12-21 14:26:00,283.15
2007-12-21 14:27:00,283.15
2007-12-21 14:28:00,283.15
2007-12-21 14:29:00,282.96
2007-12-21 14:30:00,282.87
2007-12-21 14:31:00,282.96
2007-12-21 14:32:00,282.87
2007-12-21 14:33:00,282.87
2007-12-21 14:34:00,283.06
2007-12-21 14:35:00,282.96
2007-12-21 14:36:00,283.15
2007-12-21 14:37:00,282.96
2007-12-21 14:38:00,283.06
2007-12-21 14:39:00,283.06
2007-12-21 14:40:00,283.25
2007-12-21 14:41:00,283.25
2007-12-21 14:42:00,282.96
2007-12-21 14:43:00,283.06
2007-12-21 14:44:00,283.06
2007-12-21 14:45:00,282.96
2007-12-21 14:46:00,283.06
2007-12-21 14:47:00,282.96
2007-12-21 14:48:00,282.96
2007-12-21 14:49:00,283.25
2007-12-21 14:50:00,283.25
2007-12-21 14:51:00,283.15
2007-12-21 14:52:00,283.25
2007-12-21 14:53:00,283.25
2007-12-21 14:54:00,283.25
2007-12-21 14:55:00,283.34
2007-12-21 14:56:00,283.34
2007-12-21 14:57:00,283.43
2007-12-21 14:58:00,283.72
2007-12-21 14:59:00,283.53
2007-12-21 15:00:00,283.62
2007-12-21 15:01:00,283.72
2007-12-21 15:02:00,283.72
2007-12-21 15:03:00,283.62
2007-12-21 15:04:00,283.43
2007-12-21 15:05:00,283.62
2007-12-21 15:06:00,283.53
2007-12-21 15:07:00,283.53
2007-12-21 15:08:00,283.53
2007-12-21 15:09:00,283.43
2007-12-21 15:10:00,283.34
2007-12-21 15:11:00,283.06
2007-12-21 15:12:00,282.96
2007-12-21 15:13:00,283.06
2007-12-21 15:14:00,283.25
2007-12-21 15:15:00,283.43
2007-12-21 15:16:00,283.43
2007-12-21 15:17:00,283.43
2007-12-21 15:18:00,283.43
2007-12-21 15:19:00,283.43
2007-12-21 15:20:00,283.34
2007-12-21 15:21:00,283.53
2007-12-21 15:22:00,283.62
2007-12-21 15:23:00,283.72
2007-12-21 15:24:00,283.9
2007-12-21 15:25:00,283.9
2007-12-21 15:26:00,284.09
2007-12-21 15:27:00,284.09
2007-12-21 15:28:00,284
2007-12-21 15:29:00,284.19
2007-12-21 15:30:00,284
2007-12-21 15:31:00,284
2007-12-21 15:32:00,284.09
2007-12-21 15:33:00,284
2007-12-21 15:34:00,284.09
2007-12-21 15:35:00,284.09
2007-12-21 15:36:00,284
2007-12-21 15:37:00,284.09
2007-12-21 15:38:00,284.19
2007-12-21 15:39:00,284.28
2007-12-21 15:40:00,284.38
2007-12-21 15:41:00,284.38
2007-12-21 15:42:00,284.56
2007-12-21 15:43:00,284.38
2007-12-21 15:44:00,284.38
2007-12-21 15:45:00,284.28
2007-12-21 15:46:00,284.09
2007-12-21 15:47:00,284.09
2007-12-21 15:48:00,283.62
2007-12-21 15:49:00,284
2007-12-21 15:50:00,283.9
2007-12-21 15:51:00,283.9
2007-12-21 15:52:00,283.43
2007-12-21 15:53:00,283.72
2007-12-21 15:54:00,283.9
2007-12-21 15:55:00,284
2007-12-21 15:56:00,284.38
2007-12-21 15:57:00,284.66
2007-12-21 15:58:00,285.13
2007-12-21 15:59:00,285.13
2007-12-21 16:00:00,285.13
2007-12-21 16:01:00,284.94
2007-12-21 16:02:00,284.94
2007-12-21 16:03:00,284.94
2007-12-21 16:04:00,285.03
2007-12-21 16:05:00,285.13
2007-12-21 16:06:00,284.75
2007-12-21 16:07:00,284.75
2007-12-21 16:08:00,285.03
2007-12-21 16:09:00,285.13
2007-12-21 16:10:00,285.13
2007-12-21 16:11:00,284.47
2007-12-21 16:12:00,284.47
2007-12-21 16:13:00,284.47
2007-12-21 16:14:00,284.47
2007-12-21 16:15:00,284.75
2007-12-21 16:16:00,285.13
2007-12-21 16:17:00,285.13
2007-12-21 16:18:00,285.13
2007-12-21 16:19:00,285.03
2007-12-21 16:20:00,284.75
2007-12-21 16:21:00,285.22
2007-12-21 16:22:00,284.75
2007-12-21 16:23:00,284.75
2007-12-21 16:24:00,284.75
2007-12-21 16:25:00,284.75
2007-12-21 16:26:00,284.94
2007-12-21 16:27:00,284.75
2007-12-21 16:28:00,284.75
2007-12-21 16:29:00,284.85
2007-12-21 16:30:00,284.75
2007-12-21 16:31:00,284.75
2007-12-21 16:32:00,284.75
2007-12-21 16:33:00,281.83
2007-12-21 16:34:00,281.83
2007-12-21 16:35:00,281.83
2007-12-21 16:36:00,281.83
2007-12-21 16:37:00,284.75
2007-12-21 16:38:00,285.22
2007-12-21 16:39:00,284.75
2007-12-21 16:40:00,284.94
2007-12-21 16:41:00,284.94
2007-12-21 16:42:00,285.22
2007-12-21 16:43:00,285.22
2007-12-21 16:44:00,285.22
2007-12-21 16:45:00,285.22
2007-12-21 16:46:00,285.22
2007-12-21 16:47:00,285.22
2007-12-21 16:48:00,284.75
2007-12-21 16:49:00,284.75
2007-12-21 16:50:00,285.13
2007-12-21 16:51:00,285.13
2007-12-21 16:52:00,285.13
2007-12-21 16:53:00,285.13
2007-12-21 16:54:00,285.13
2007-12-21 16:55:00,285.13
2007-12-21 16:56:00,285.13
2007-12-21 16:57:00,285.13
2007-12-21 16:58:00,285.13
2007-12-21 16:59:00,285.13
2007-12-21 17:00:00,285.22
2007-12-24 09:30:00,285.99
2007-12-24 09:31:00,286.93
2007-12-24 09:32:00,287.49
2007-12-24 09:33:00,287.87
2007-12-24 09:34:00,288.9
2007-12-24 09:35:00,288.9
2007-12-24 09:36:00,289.19
2007-12-24 09:37:00,289
2007-12-24 09:38:00,289.38
2007-12-24 09:39:00,289.28
2007-12-24 09:40:00,289.75
2007-12-24 09:41:00,290.98
2007-12-24 09:42:00,291.64
2007-12-24 09:43:00,291.54
2007-12-24 09:44:00,290.69
2007-12-24 09:45:00,290.79
2007-12-24 09:46:00,290.79
2007-12-24 09:47:00,290.88
2007-12-24 09:48:00,290.98
2007-12-24 09:49:00,291.73
2007-12-24 09:50:00,291.92
2007-12-24 09:51:00,291.64
2007-12-24 09:52:00,292.11
2007-12-24 09:53:00,292.29
2007-12-24 09:54:00,293.14
2007-12-24 09:55:00,292.86
2007-12-24 09:56:00,292.58
2007-12-24 09:57:00,292.29
2007-12-24 09:58:00,292.67
2007-12-24 09:59:00,292.67
2007-12-24 10:00:00,292.2
2007-12-24 10:01:00,291.45
2007-12-24 10:02:00,291.73
2007-12-24 10:03:00,291.64
2007-12-24 10:04:00,291.82
2007-12-24 10:05:00,291.73
2007-12-24 10:06:00,291.45
2007-12-24 10:07:00,291.64
2007-12-24 10:08:00,291.54
2007-12-24 10:09:00,291.54
2007-12-24 10:10:00,291.54
2007-12-24 10:11:00,291.64
2007-12-24 10:12:00,291.73
2007-12-24 10:13:00,291.73
2007-12-24 10:14:00,291.07
2007-12-24 10:15:00,290.98
2007-12-24 10:16:00,291.45
2007-12-24 10:17:00,291.35
2007-12-24 10:18:00,291.64
2007-12-24 10:19:00,291.92
2007-12-24 10:20:00,291.92
2007-12-24 10:21:00,291.82
2007-12-24 10:22:00,291.54
2007-12-24 10:23:00,291.35
2007-12-24 10:24:00,291.16
2007-12-24 10:25:00,291.54
2007-12-24 10:26:00,291.54
2007-12-24 10:27:00,291.64
2007-12-24 10:28:00,291.54
2007-12-24 10:29:00,291.54
2007-12-24 10:30:00,291.54
2007-12-24 10:31:00,291.73
2007-12-24 10:32:00,291.64
2007-12-24 10:33:00,291.64
2007-12-24 10:34:00,291.64
2007-12-24 10:35:00,291.26
2007-12-24 10:36:00,291.26
2007-12-24 10:37:00,291.16
2007-12-24 10:38:00,290.88
2007-12-24 10:39:00,290.6
2007-12-24 10:40:00,290.69
2007-12-24 10:41:00,290.6
2007-12-24 10:42:00,290.69
2007-12-24 10:43:00,290.6
2007-12-24 10:44:00,289.94
2007-12-24 10:45:00,290.32
2007-12-24 10:46:00,289.66
2007-12-24 10:47:00,289.66
2007-12-24 10:48:00,289.66
2007-12-24 10:49:00,289.75
2007-12-24 10:50:00,289.85
2007-12-24 10:51:00,290.03
2007-12-24 10:52:00,290.13
2007-12-24 10:53:00,290.13
2007-12-24 10:54:00,290.22
2007-12-24 10:55:00,290.32
2007-12-24 10:56:00,290.41
2007-12-24 10:57:00,290.41
2007-12-24 10:58:00,290.41
2007-12-24 10:59:00,290.6
2007-12-24 11:00:00,290.98
2007-12-24 11:01:00,291.07
2007-12-24 11:02:00,290.88
2007-12-24 11:03:00,290.98
2007-12-24 11:04:00,290.88
2007-12-24 11:05:00,290.98
2007-12-24 11:06:00,290.79
2007-12-24 11:07:00,290.98
2007-12-24 11:08:00,291.26
2007-12-24 11:09:00,291.35
2007-12-24 11:10:00,291.35
2007-12-24 11:11:00,291.26
2007-12-24 11:12:00,291.26
2007-12-24 11:13:00,291.35
2007-12-24 11:14:00,291.07
2007-12-24 11:15:00,290.88
2007-12-24 11:16:00,290.69
2007-12-24 11:17:00,290.79
2007-12-24 11:18:00,290.69
2007-12-24 11:19:00,290.88
2007-12-24 11:20:00,290.98
2007-12-24 11:21:00,291.16
2007-12-24 11:22:00,290.88
2007-12-24 11:23:00,290.79
2007-12-24 11:24:00,290.79
2007-12-24 11:25:00,290.41
2007-12-24 11:26:00,290.32
2007-12-24 11:27:00,290.41
2007-12-24 11:28:00,290.13
2007-12-24 11:29:00,289.94
2007-12-24 11:30:00,290.03
2007-12-24 11:31:00,290.13
2007-12-24 11:32:00,290.32
2007-12-24 11:33:00,290.6
2007-12-24 11:34:00,290.32
2007-12-24 11:35:00,290.32
2007-12-24 11:36:00,290.13
2007-12-24 11:37:00,290.32
2007-12-24 11:38:00,289.94
2007-12-24 11:39:00,290.03
2007-12-24 11:40:00,290.32
2007-12-24 11:41:00,290.32
2007-12-24 11:42:00,290.13
2007-12-24 11:43:00,290.41
2007-12-24 11:44:00,290.41
2007-12-24 11:45:00,290.51
2007-12-24 11:46:00,290.41
2007-12-24 11:47:00,290.6
2007-12-24 11:48:00,290.79
2007-12-24 11:49:00,290.88
2007-12-24 11:50:00,290.79
2007-12-24 11:51:00,290.88
2007-12-24 11:52:00,290.69
2007-12-24 11:53:00,290.51
2007-12-24 11:54:00,290.88
2007-12-24 11:55:00,290.88
2007-12-24 11:56:00,290.88
2007-12-24 11:57:00,290.88
2007-12-24 11:58:00,290.79
2007-12-24 11:59:00,290.79
2007-12-24 12:00:00,290.88
2007-12-24 12:01:00,290.98
2007-12-24 12:02:00,291.35
2007-12-24 12:03:00,291.07
2007-12-24 12:04:00,290.98
2007-12-24 12:05:00,291.16
2007-12-24 12:06:00,291.07
2007-12-24 12:07:00,290.98
2007-12-24 12:08:00,290.98
2007-12-24 12:09:00,291.07
2007-12-24 12:10:00,291.07
2007-12-24 12:11:00,290.79
2007-12-24 12:12:00,290.6
2007-12-24 12:13:00,290.22
2007-12-24 12:14:00,290.51
2007-12-24 12:15:00,290.13
